"lead_id","created_at","source","campaign_id","triage_category","lead_status","lead_score","company_size","industry","persona","region","preferred_channel","gdpr_consent","email","phone","assigned_engagement_agent","last_active_at"
"L0000447","2025-06-02T06:05:12","Google Ads","CMP0007","Campaign Qualified","Converted","67","5000+","SaaS","Marketing Manager","APAC","Email","False","xnwsql@example.com","+1-620-560-6770","EN-018","2025-07-13T14:23:13"
"L0000448","2025-08-10T14:08:53","Partner","CMP0011","Campaign Qualified","New","41","201-1000","Manufacturing","CMO","LATAM","Web","True","ojvrlh@example.com","+1-835-301-2435","EN-004","2025-08-12T18:21:57"
"L0000449","2025-05-04T04:33:10","Google Ads","CMP0014","Campaign Qualified","Qualified","49","1001-5000","E‑commerce","Engineer","MEA","Web","True","urwfuo@example.com","+1-317-400-8693","EN-004","2025-07-11T06:31:51"
"L0000450","2025-07-30T02:09:01","Referral","CMP0027","Cold Lead","Qualified","38","201-1000","SaaS","Marketing Manager","EU","Web","False","grhxxr@example.com","+1-204-624-1535","EN-001","2025-07-31T08:43:48"
"L0000451","2025-05-30T18:46:51","Event","CMP0027","Cold Lead","Unqualified","58","1001-5000","Manufacturing","Marketing Manager","EU","Web","False","gzfqvu@example.com","+1-791-639-3111","EN-013","2025-08-09T11:24:23"
"L0000452","2025-06-03T17:34:52","Referral","CMP0011","Cold Lead","Open","79","1-10","FinTech","Procurement","US","Call","True","uvqgoy@example.com","+1-408-295-2528","EN-001","2025-07-16T04:50:45"
"L0000453","2025-05-03T05:46:17","Google Ads","CMP0019","Campaign Qualified","Qualified","40","1001-5000","E‑commerce","Procurement","MEA","Email","True","tzqueq@example.com","+1-427-504-4175","EN-018","2025-06-19T20:44:23"
"L0000454","2025-07-13T10:06:22","Event","CMP0022","Campaign Qualified","New","70","11-50","SaaS","Engineer","LATAM","Email","True","lpchxc@example.com","+1-706-570-4407","EN-013","2025-07-18T07:23:49"
"L0000455","2025-08-04T08:23:53","Event","CMP0014","Campaign Qualified","Converted","49","1-10","HealthTech","Engineer","MEA","SMS","False","qlehxr@example.com","+1-846-821-1515","EN-004","2025-08-20T23:48:04"
"L0000456","2025-07-07T08:07:45","Referral","CMP0020","Cold Lead","New","44","1001-5000","EdTech","Founder","EU","Web","True","nntfjx@example.com","+1-230-535-3270","EN-008","2025-07-15T10:33:53"
"L0000457","2025-05-25T13:54:24","LinkedIn","CMP0016","Campaign Qualified","New","57","5000+","EdTech","Sales Lead","India","SMS","False","nkferx@example.com","+1-487-602-2685","EN-019","2025-08-10T14:05:15"
"L0000458","2025-08-23T02:18:57","LinkedIn","CMP0026","Campaign Qualified","Qualified","39","201-1000","Media","Sales Lead","LATAM","Call","False","vqploj@example.com","+1-847-265-8363","EN-006","2025-08-28T11:51:04"
"L0000459","2025-05-07T13:19:58","Partner","CMP0009","Cold Lead","New","48","5000+","Manufacturing","Sales Lead","US","Email","True","vlegfj@example.com","+1-348-998-6151","EN-004","2025-05-09T10:13:32"
"L0000460","2025-07-01T20:43:58","Google Ads","CMP0023","Campaign Qualified","Open","36","51-200","HealthTech","Procurement","US","SMS","False","pnchpw@example.com","+1-887-276-7909","EN-014","2025-08-01T17:13:17"
"L0000461","2025-07-02T03:52:26","Website","CMP0002","Cold Lead","Open","99","51-200","Retail","Founder","US","SMS","True","ppgaau@example.com","+1-789-204-8565","EN-010","2025-07-14T21:15:40"
"L0000462","2025-07-18T05:14:03","Website","CMP0018","General Inquiry","New","60","5000+","SaaS","Founder","MEA","Email","False","shtkoi@example.com","+1-827-248-7444","EN-010","2025-08-21T00:39:55"
"L0000463","2025-07-28T06:30:16","Referral","CMP0021","General Inquiry","New","46","51-200","E‑commerce","Founder","EU","Email","True","dzwsfc@example.com","+1-941-577-9807","EN-001","2025-07-30T19:39:39"
"L0000464","2025-06-20T10:13:56","Outbound","CMP0002","Campaign Qualified","Converted","64","1-10","EdTech","Marketing Manager","India","Web","False","hedldw@example.com","+1-971-798-7771","EN-015","2025-08-24T07:19:59"
"L0000465","2025-05-24T18:18:03","Google Ads","CMP0008","Cold Lead","Qualified","57","51-200","Manufacturing","Engineer","MEA","Social","True","ghcowr@example.com","+1-952-410-2278","EN-003","2025-08-27T02:40:40"
"L0000466","2025-08-05T01:01:47","Website","CMP0001","Cold Lead","Open","55","201-1000","HealthTech","Sales Lead","US","Ads","True","vtniys@example.com","+1-871-357-9265","EN-004","2025-08-27T05:32:46"
"L0000467","2025-05-26T06:07:33","Website","CMP0012","Campaign Qualified","Open","72","1001-5000","HealthTech","Sales Lead","EU","Email","False","lrypcl@example.com","+1-309-962-2805","EN-008","2025-05-27T20:46:42"
"L0000468","2025-07-29T11:42:06","Website","CMP0001","Campaign Qualified","Open","75","51-200","EdTech","Founder","LATAM","Email","False","ldnnbh@example.com","+1-300-250-7267","EN-014","2025-08-07T21:38:54"
"L0000469","2025-06-27T02:10:00","Website","CMP0006","Cold Lead","Open","49","201-1000","Retail","Founder","India","Email","True","gccxog@example.com","+1-744-303-5513","EN-008","2025-08-26T07:23:08"
"L0000470","2025-07-18T13:23:00","LinkedIn","CMP0004","Campaign Qualified","Unqualified","48","5000+","EdTech","Sales Lead","EU","Social","True","jhptcn@example.com","+1-917-837-8811","EN-010","2025-08-28T22:41:32"
"L0000471","2025-06-16T08:02:50","Website","CMP0022","Campaign Qualified","New","54","201-1000","FinTech","Founder","India","SMS","False","iegcrw@example.com","+1-808-560-8763","EN-019","2025-06-16T10:23:32"
"L0000472","2025-08-03T19:40:37","Outbound","CMP0016","Campaign Qualified","Unqualified","13","1001-5000","EdTech","CMO","LATAM","Web","True","tucuim@example.com","+1-559-758-5216","EN-016","2025-08-16T03:04:07"
"L0000473","2025-07-10T17:42:40","Referral","CMP0027","Campaign Qualified","Qualified","29","1001-5000","Media","Founder","APAC","Call","True","sazwrd@example.com","+1-709-231-5003","EN-019","2025-08-21T13:21:45"
"L0000474","2025-07-09T19:01:05","Website","CMP0003","Campaign Qualified","Converted","87","5000+","E‑commerce","Marketing Manager","India","Call","True","xlyngr@example.com","+1-539-600-7836","EN-009","2025-08-08T19:47:36"
"L0000475","2025-06-07T00:07:58","Website","CMP0017","Cold Lead","Unqualified","92","1-10","Retail","Sales Lead","LATAM","Ads","False","caydrn@example.com","+1-496-838-3664","EN-010","2025-07-24T06:31:00"
"L0000476","2025-06-25T23:23:19","Website","CMP0010","Campaign Qualified","New","55","51-200","E‑commerce","Founder","MEA","Ads","True","lragjh@example.com","+1-714-881-3540","EN-003","2025-07-22T06:05:34"
"L0000477","2025-05-28T16:46:13","Partner","CMP0007","Campaign Qualified","Converted","71","51-200","HealthTech","Founder","MEA","Ads","True","vqkzcg@example.com","+1-509-811-6091","EN-006","2025-07-22T10:46:12"
"L0000478","2025-07-24T15:03:03","Google Ads","CMP0011","Cold Lead","New","66","11-50","EdTech","CMO","MEA","Web","True","hcoqoj@example.com","+1-647-298-3270","EN-017","2025-08-15T01:54:11"
"L0000479","2025-06-30T19:53:58","Google Ads","CMP0022","Cold Lead","Open","100","201-1000","Media","Sales Lead","MEA","SMS","True","xatcdx@example.com","+1-448-794-9391","EN-012","2025-07-13T04:28:16"
"L0000480","2025-08-14T11:49:10","Outbound","CMP0029","Campaign Qualified","Qualified","82","201-1000","FinTech","Sales Lead","India","Email","False","uwlbbv@example.com","+1-865-309-6463","EN-020","2025-08-16T20:33:30"
"L0000481","2025-06-26T10:11:11","Google Ads","CMP0023","Campaign Qualified","New","57","5000+","SaaS","Engineer","EU","Web","True","ozdxqe@example.com","+1-843-518-1105","EN-016","2025-08-25T23:25:43"
"L0000482","2025-06-08T23:19:45","Website","CMP0001","Campaign Qualified","Unqualified","40","1001-5000","E‑commerce","CMO","EU","Email","False","ankyhm@example.com","+1-388-440-9957","EN-009","2025-08-27T17:59:50"
"L0000483","2025-08-27T23:40:07","Google Ads","CMP0028","Cold Lead","New","27","11-50","SaaS","CMO","EU","Call","True","gnsfmh@example.com","+1-302-802-9076","EN-012","2025-08-28T23:58:43"
"L0000484","2025-06-23T10:26:16","LinkedIn","CMP0023","Cold Lead","Open","64","201-1000","FinTech","Founder","APAC","SMS","True","oahqxq@example.com","+1-243-563-3282","EN-015","2025-08-06T22:28:15"
"L0000485","2025-06-23T18:27:58","Website","CMP0006","Campaign Qualified","Unqualified","44","1001-5000","HealthTech","Marketing Manager","India","Web","False","nedrol@example.com","+1-343-485-5963","EN-013","2025-06-30T09:24:25"
"L0000486","2025-08-02T22:24:48","LinkedIn","CMP0016","Cold Lead","New","31","5000+","EdTech","CMO","India","Ads","True","yjqkbw@example.com","+1-362-437-2581","EN-004","2025-08-27T04:17:45"
"L0000487","2025-08-01T12:14:43","LinkedIn","CMP0008","General Inquiry","Unqualified","47","5000+","HealthTech","Founder","EU","Call","False","tkbpcw@example.com","+1-274-652-7132","EN-020","2025-08-02T22:34:04"
"L0000488","2025-06-03T19:12:43","LinkedIn","CMP0023","Campaign Qualified","New","38","5000+","HealthTech","CMO","APAC","SMS","False","rftlnu@example.com","+1-288-796-1397","EN-004","2025-06-23T13:29:37"
"L0000489","2025-05-07T10:54:21","Outbound","CMP0029","Campaign Qualified","Qualified","93","1001-5000","E‑commerce","Marketing Manager","EU","Call","True","ysnefv@example.com","+1-712-560-6840","EN-020","2025-08-23T22:37:26"
"L0000490","2025-05-27T18:32:14","Outbound","CMP0015","Campaign Qualified","Open","77","1-10","E‑commerce","CMO","LATAM","Ads","True","dfpify@example.com","+1-457-599-6863","EN-003","2025-08-20T11:28:32"
"L0000491","2025-05-31T15:41:41","Partner","CMP0003","Cold Lead","New","59","1001-5000","EdTech","Sales Lead","LATAM","Email","True","scmxga@example.com","+1-546-631-5274","EN-007","2025-07-03T03:13:56"
"L0000492","2025-05-12T12:47:11","Website","CMP0018","Cold Lead","New","89","5000+","SaaS","CMO","MEA","Email","True","xstazy@example.com","+1-812-957-2320","EN-018","2025-08-13T12:01:23"
"L0000493","2025-05-26T03:20:55","LinkedIn","CMP0002","Campaign Qualified","Open","61","11-50","Manufacturing","Sales Lead","MEA","Ads","True","abuvnw@example.com","+1-898-900-1296","EN-018","2025-07-11T22:53:38"
"L0000494","2025-05-11T02:59:31","LinkedIn","CMP0013","Cold Lead","Open","42","201-1000","FinTech","Founder","MEA","Email","True","zjflbg@example.com","+1-802-210-4721","EN-014","2025-08-23T05:56:49"
"L0000495","2025-08-19T07:17:54","Website","CMP0026","Campaign Qualified","Qualified","90","1-10","E‑commerce","Founder","EU","SMS","True","hipxzd@example.com","+1-607-690-3005","EN-003","2025-08-20T05:32:42"
"L0000496","2025-06-18T14:00:40","Outbound","CMP0007","Campaign Qualified","Qualified","70","51-200","HealthTech","Sales Lead","India","Ads","False","uhqngs@example.com","+1-715-306-1884","EN-012","2025-07-28T11:19:24"
"L0000497","2025-08-03T09:53:31","LinkedIn","CMP0007","General Inquiry","Unqualified","39","1001-5000","HealthTech","Marketing Manager","India","Web","True","dsuagl@example.com","+1-982-664-2871","EN-001","2025-08-27T15:09:40"
"L0000498","2025-05-07T13:18:54","LinkedIn","CMP0019","Campaign Qualified","Unqualified","56","1-10","SaaS","Marketing Manager","LATAM","SMS","False","ajlfjr@example.com","+1-745-253-5999","EN-002","2025-08-20T17:07:01"
"L0000499","2025-07-07T12:53:11","Outbound","CMP0030","Cold Lead","Unqualified","42","51-200","HealthTech","Founder","APAC","Call","True","llstbc@example.com","+1-597-938-5709","EN-018","2025-08-21T12:55:32"
"L0000500","2025-07-22T07:12:51","Google Ads","CMP0019","Cold Lead","New","32","201-1000","Media","Engineer","EU","Social","True","hrhzuh@example.com","+1-784-604-1632","EN-020","2025-08-04T14:45:42"
"L0000501","2025-07-10T05:37:12","LinkedIn","CMP0009","Cold Lead","Unqualified","78","1001-5000","SaaS","Founder","APAC","Web","True","igemlm@example.com","+1-567-691-4569","EN-014","2025-07-15T22:07:57"
"L0000502","2025-08-21T12:59:36","Outbound","CMP0009","General Inquiry","Open","98","1-10","Media","CMO","APAC","Ads","False","wdqdqb@example.com","+1-317-870-1630","EN-006","2025-08-27T16:35:09"
"L0000503","2025-07-25T11:59:17","Google Ads","CMP0002","Cold Lead","New","32","5000+","EdTech","Marketing Manager","US","Call","False","obgcnc@example.com","+1-279-442-4343","EN-011","2025-08-22T04:30:44"
"L0000504","2025-07-12T02:39:36","Outbound","CMP0022","Campaign Qualified","Qualified","71","51-200","FinTech","Founder","APAC","Web","False","ikqmzq@example.com","+1-364-577-1730","EN-010","2025-08-26T06:32:52"
"L0000505","2025-05-30T03:20:43","Outbound","CMP0001","Campaign Qualified","New","46","51-200","Manufacturing","CMO","MEA","Web","True","rdtqyy@example.com","+1-429-778-9249","EN-019","2025-07-30T08:06:27"
"L0000506","2025-08-15T10:57:03","Event","CMP0018","Cold Lead","Unqualified","50","1001-5000","SaaS","Procurement","MEA","Call","True","nifoxi@example.com","+1-986-570-4782","EN-015","2025-08-23T02:20:40"
"L0000507","2025-05-23T09:52:54","Google Ads","CMP0015","Cold Lead","Unqualified","48","51-200","E‑commerce","Marketing Manager","LATAM","Web","True","xqplko@example.com","+1-328-750-5013","EN-014","2025-06-19T05:39:41"
"L0000508","2025-08-26T14:02:50","LinkedIn","CMP0010","Campaign Qualified","New","42","201-1000","Retail","Procurement","EU","Web","False","quxwad@example.com","+1-469-983-8698","EN-004","2025-08-26T23:15:04"
"L0000509","2025-05-07T14:48:14","Outbound","CMP0001","Cold Lead","Converted","60","11-50","Retail","Sales Lead","APAC","Social","False","sghivi@example.com","+1-823-831-2765","EN-002","2025-05-21T22:30:56"
"L0000510","2025-07-08T22:13:20","Outbound","CMP0030","Campaign Qualified","Open","43","201-1000","EdTech","Sales Lead","India","Social","True","etxycx@example.com","+1-807-807-7060","EN-015","2025-08-14T18:13:44"
"L0000511","2025-07-02T05:20:38","Referral","CMP0017","Cold Lead","New","65","1-10","HealthTech","Marketing Manager","MEA","Ads","True","oxpvli@example.com","+1-526-975-3923","EN-005","2025-07-06T07:03:29"
"L0000512","2025-06-10T21:50:35","Referral","CMP0009","Cold Lead","Qualified","58","1-10","Manufacturing","Marketing Manager","EU","Email","False","hlxhxz@example.com","+1-971-308-4795","EN-009","2025-06-24T14:24:14"
"L0000513","2025-05-19T15:16:50","Website","CMP0027","Cold Lead","New","55","1001-5000","SaaS","Procurement","LATAM","Social","True","mvjhyl@example.com","+1-655-733-3067","EN-015","2025-07-15T21:48:28"
"L0000514","2025-05-22T06:50:32","Event","CMP0030","Cold Lead","Open","41","201-1000","Media","Marketing Manager","US","Social","False","tdjcus@example.com","+1-534-360-9307","EN-011","2025-07-14T21:35:56"
"L0000515","2025-07-28T01:17:44","Google Ads","CMP0017","Cold Lead","New","48","5000+","Manufacturing","Founder","MEA","Email","True","uivrwa@example.com","+1-849-842-1130","EN-008","2025-08-03T16:45:57"
"L0000516","2025-08-22T20:33:29","LinkedIn","CMP0008","Cold Lead","New","75","11-50","Media","CMO","India","SMS","False","dqcnsf@example.com","+1-644-268-9039","EN-018","2025-08-25T09:18:06"
"L0000517","2025-06-04T14:04:34","Website","CMP0023","Campaign Qualified","Open","70","1001-5000","HealthTech","Engineer","APAC","SMS","True","rehghm@example.com","+1-845-601-6851","EN-018","2025-07-21T06:47:30"
"L0000518","2025-06-27T08:44:38","Website","CMP0004","General Inquiry","Unqualified","40","51-200","Retail","Sales Lead","APAC","Social","True","leyrjk@example.com","+1-331-992-8925","EN-016","2025-08-24T17:18:44"
"L0000519","2025-07-20T00:04:21","Google Ads","CMP0001","Campaign Qualified","Open","61","201-1000","SaaS","Procurement","APAC","Ads","True","iklkxg@example.com","+1-945-424-6567","EN-002","2025-08-03T23:30:48"
"L0000520","2025-07-26T22:08:11","Referral","CMP0019","General Inquiry","Open","75","5000+","E‑commerce","Procurement","LATAM","Ads","True","pasucs@example.com","+1-561-985-2039","EN-002","2025-08-21T02:24:22"
"L0000521","2025-06-10T20:49:49","LinkedIn","CMP0007","General Inquiry","Unqualified","26","201-1000","HealthTech","Marketing Manager","EU","Ads","False","kogavt@example.com","+1-739-304-9216","EN-013","2025-08-26T16:47:39"
"L0000522","2025-08-03T03:47:51","Website","CMP0010","Campaign Qualified","New","70","5000+","HealthTech","Founder","APAC","Call","True","vjkvww@example.com","+1-278-275-9265","EN-014","2025-08-04T03:16:43"
"L0000523","2025-05-03T20:42:06","Event","CMP0018","Cold Lead","New","46","5000+","Retail","CMO","LATAM","Ads","False","lthlcz@example.com","+1-790-682-7169","EN-010","2025-07-26T06:28:40"
"L0000524","2025-05-19T01:42:07","Website","CMP0014","Cold Lead","Open","71","5000+","HealthTech","Sales Lead","US","SMS","True","kjocfz@example.com","+1-606-989-4802","EN-015","2025-07-29T21:11:44"
"L0000525","2025-08-01T14:04:42","Google Ads","CMP0021","Campaign Qualified","New","44","5000+","E‑commerce","Founder","LATAM","Social","True","wmgdqm@example.com","+1-940-780-4808","EN-002","2025-08-25T12:57:06"
"L0000526","2025-06-18T22:30:58","Referral","CMP0024","Campaign Qualified","New","23","51-200","Retail","Founder","APAC","Call","True","tuoiqi@example.com","+1-925-694-9428","EN-018","2025-06-26T20:16:18"
"L0000527","2025-05-21T09:32:23","Referral","CMP0003","Campaign Qualified","Qualified","27","11-50","E‑commerce","CMO","EU","SMS","True","bleumt@example.com","+1-760-628-7543","EN-001","2025-07-18T00:29:59"
"L0000528","2025-05-23T19:58:40","Referral","CMP0010","Cold Lead","Unqualified","60","51-200","Manufacturing","Procurement","APAC","Web","True","ehruyj@example.com","+1-819-457-8735","EN-015","2025-07-03T17:31:29"
"L0000529","2025-07-04T02:44:13","Outbound","CMP0024","General Inquiry","Converted","65","11-50","Media","Founder","APAC","SMS","True","dbzies@example.com","+1-750-669-6423","EN-004","2025-07-10T01:07:42"
"L0000530","2025-07-31T00:16:22","Google Ads","CMP0003","Campaign Qualified","Open","41","11-50","Manufacturing","Engineer","US","Social","False","hxlsjt@example.com","+1-460-774-9864","EN-007","2025-08-03T18:32:20"
"L0000531","2025-08-24T01:53:54","Website","CMP0024","Campaign Qualified","New","72","1001-5000","E‑commerce","CMO","LATAM","Web","True","tiuphu@example.com","+1-830-884-8756","EN-007","2025-08-25T02:22:46"
"L0000532","2025-05-01T12:26:48","Event","CMP0007","Campaign Qualified","Unqualified","26","11-50","FinTech","CMO","MEA","Email","False","czdulm@example.com","+1-509-712-2921","EN-008","2025-08-18T06:54:43"
